Substance,Author,Year,OutputID,Assessment,qualfier,value,unit,Population
2-Acetyl-3-methylpyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-3-methylpyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-ethylpyrazine,EFSA AFC,2006,2151,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-ethylpyrazine,EFSA CEF,2011,2074,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-ethylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-ethylpyrazine,"EFSA CEF, EFSA AFC",2008,2278,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-methylpyrazine,EFSA AFC,2006,2151,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-methylpyrazine,EFSA CEF,2011,2074,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-methylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-5-methylpyrazine,"EFSA CEF, EFSA AFC",2008,2278,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-ethylpyrazine,EFSA AFC,2006,2151,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-ethylpyrazine,EFSA CEF,2011,2074,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-ethylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-ethylpyrazine,"EFSA CEF, EFSA AFC",2008,2278,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-methylpyrazine,EFSA AFC,2006,2151,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-methylpyrazine,EFSA CEF,2011,2074,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-methylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetyl-6-methylpyrazine,"EFSA CEF, EFSA AFC",2008,2278,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Cats as pet
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Chicken for egg production
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Chicken for meat production
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Salmons
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,4.0000000000,mg/day,Turkeys for meat production
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,6.0000000000,mg/day,Dogs as pet
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,7.0000000000,mg/day,Pigs - less than 1 year old
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,37.0000000000,mg/day,Cattle for meat production - less than 1 year old
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,37.0000000000,mg/day,Pigs for meat production
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,74.0000000000,mg/day,Pigs for reproduction
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,148.0000000000,mg/day,Cattle for meat production
2-Acetylpyridine,EFSA FEEDAP,2016,2769,MSI/FC,=,241.0000000000,mg/day,Cattle for milk production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Cats as pet
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Chicken for egg production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Chicken for meat production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,1.0000000000,mg/day,Salmons
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,6.0000000000,mg/day,Turkeys for meat production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,7.0000000000,mg/day,Dogs as pet
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,10.0000000000,mg/day,Pigs - less than 1 year old
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,48.0000000000,mg/day,Cattle for meat production - less than 1 year old
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,48.0000000000,mg/day,Pigs for meat production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,96.0000000000,mg/day,Pigs for reproduction
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,192.0000000000,mg/day,Cattle for meat production
2-Acetylpyrrole,EFSA FEEDAP,2016,2769,MSI/FC,=,312.0000000000,mg/day,Cattle for milk production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,14.0000000000,mg/kg,Cattle for milk production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,22.0000000000,mg/kg,Cats as pet
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,22.0000000000,mg/kg,Cattle for meat production
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,25.0000000000,mg/kg,Salmons
2-Acetylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,26.0000000000,mg/kg,Dogs as pet
2-Butoxyethan-1-ol,EFSA CEF,2011,2100,RfD,=,0.5000000000,mg/kg bw/day,Consumers
2-Butoxyethan-1-ol,EFSA CEF,2011,2100,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butoxyethan-1-ol,EFSA CEF,2012,2125,RfD,=,0.5000000000,mg/kg bw/day,Consumers
2-Butyl ethyl ether,EFSA AFC,2008,2245,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butyl ethyl ether,EFSA CEF,2011,2097,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butyl-3-methylpyrazine,EFSA AFC,2006,2151,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butyl-3-methylpyrazine,EFSA CEF,2011,2074,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butyl-3-methylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Butyl-3-methylpyrazine,"EFSA CEF, EFSA AFC",2008,2278,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Butyl-5 or 6-keto-1,4-dioxane",EFSA CEF,2011,2078,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
"2-Chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoic acid",EFSA,2013,3607,ADI,=,0.2000000000,mg/kg bw/day,Consumers
2-Chlorobenzamide,EFSA,2011,1271,ADI,=,0.0140000000,mg/kg bw/day,Consumers
2-Chlorobenzoic acid,EFSA,2011,1271,ADI,=,0.0140000000,mg/kg bw/day,Consumers
2-Cyclohexylethan-1-ol,EFSA AFC,2008,2269,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethan-1-ol,EFSA CEF,2011,2070,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethan-1-ol,EFSA CEF,2012,2166,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethan-1-ol,EFSA CEF,2013,2374,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethan-1-ol,EFSA CEF,2014,2779,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethyl acetate,EFSA AFC,2008,2286,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethyl acetate,EFSA CEF,2012,2130,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethyl acetate,EFSA CEF,2013,2376,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Cyclohexylethyl acetate,EFSA CEF,2014,2561,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Dimethylaminoethanol,EFSA FEEDAP,2018,3077,MSI/FC,=,1.0000000000,mg/kg,Chicken for meat production
2-Dodecenal,EFSA FAF,2020,3382,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Ethoxy-3-methylpyrazine,EFSA CEF,2011,2118,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.3000000000,mg/kg,Pigs
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.3000000000,mg/kg,Poultry
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.5000000000,mg/kg,Cattle
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.5000000000,mg/kg,Salmons
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,PNEC,=,18.0000000000,µg/L,Aquatic compartment
2-Ethyl 4-methylthiazole,EFSA FEEDAP,2016,2819,PNEC,=,193.0000000000,µg/kg,Soil compartment
"2-Ethyl-(3,5 or 6)-methoxypyrazine (85%) and 2-Methyl-(3,5 or 6)-methoxypyrazine (13%)",EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-(3,5 or 6)-methoxypyrazine (85%) and 2-Methyl-(3,5 or 6)-methoxypyrazine (13%)",EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-3,5-dimethylpyrazine",EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-3,5-dimethylpyrazine",EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-3,5-dimethylpyrazine",EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Pigs
"2-Ethyl-3,5-dimethylpyrazine",EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Poultry
"2-Ethyl-3,5-dimethylpyrazine",EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
"2-Ethyl-3,5-dimethylpyrazine",EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Cattle
"2-Ethyl-3,5-dimethylpyrazine",EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Salmons
2-Ethyl-3-methoxypyrazine,EFSA CEF,2011,2118,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Pigs
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Poultry
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Cattle
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Salmons
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,PNEC,=,52.0000000000,µg/L,Aquatic compartment
2-Ethyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,PNEC,=,243.0000000000,µg/kg,Soil compartment
2-Ethyl-3-methylpyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-3-methylpyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-3-methylpyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Pigs
2-Ethyl-3-methylpyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Poultry
2-Ethyl-3-methylpyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
2-Ethyl-3-methylpyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Cattle
2-Ethyl-3-methylpyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Salmons
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA CEF,2011,2065,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA CEF,2013,2373,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA CEF,2015,2655,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA CEF,2015,2707,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA FEEDAP,2019,3186,MSI/FC,=,88.0000000000,mg/kg,Cats as pet
2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,EFSA FEEDAP,2019,3186,MSI/FC,=,106.0000000000,mg/kg,Dogs as pet
"2-Ethyl-4-methyl-1,3-dioxolane",EFSA AFC,2009,2306,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-4-methyl-1,3-dioxolane",EFSA CEF,2011,2100,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Ethyl-4-methyl-1,3-dioxolane",EFSA CEF,2012,2125,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-5-methylpyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-5-methylpyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-6-methylpyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethyl-6-methylpyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
2-Ethylbutyric acid,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
2-Ethylhept-(2E)-enal,EFSA FAF,2020,3500,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Ethylhexanol,EFSA AFC,2009,2306,ADI,=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA CEF,2009,418,ADI,=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA CEF,2011,2100,ADI,=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA CEF,2012,2125,ADI,=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA CONTAM,2011,586,ADI,<=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA FEEDAP,2012,615,ADI,=,0.5000000000,mg/kg bw/day,Consumers
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
2-Ethylhexanol,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
2-Ethylhexanol,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
2-Ethylhexanol,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
2-Ethylphenol,EFSA AFC,2007,2236,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Ethylphenol,EFSA CEF,2011,2084,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Chicken for egg production
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Chicken for meat production
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Salmons
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0900000000,mg/day,Cats as pet
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.3600000000,mg/day,Turkeys for meat production
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.4500000000,mg/day,Dogs as pet
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,0.6000000000,mg/day,Pigs - less than 1 year old
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,3.0000000000,mg/day,Cattle for meat production - less than 1 year old
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,3.0000000000,mg/day,Pigs for meat production
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,6.0000000000,mg/day,Pigs for reproduction
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,12.0000000000,mg/day,Cattle for meat production
2-Furanmethanethiol,EFSA FEEDAP,2016,2768,MSI/FC,=,19.5000000000,mg/day,Cattle for milk production
2-Furoic acid,EFSA AFC,2005,2096,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Heptenal,EFSA FAF,2020,3382,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hexenal,EFSA FAF,2019,3267,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hexenoic acid,EFSA CEF,2010,2048,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hexenoic acid,EFSA FAF,2019,3267,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hexenyl octanoate,EFSA FAF,2020,3382,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
"2-Hexyl-4,5-dimethyl-1,3-dioxolane",EFSA CEF,2010,2058,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
"2-Hexyl-5-hydroxy-1,3-dioxane",EFSA AFC,2009,2306,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
"2-Hexyl-5-hydroxy-1,3-dioxane",EFSA CEF,2011,2100,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
"2-Hexyl-5-hydroxy-1,3-dioxane",EFSA CEF,2012,2125,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Hexylidenecyclopentan-1-one,EFSA CEF,2011,2087,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hexylidenecyclopentan-1-one,EFSA CEF,2012,2128,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hexylidenecyclopentan-1-one,EFSA CEF,2016,2733,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Hydroxy-3,5,5-trimethylcyclohex-2-en-1-one",EFSA CEF,2009,2292,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Hydroxy-3,5,5-trimethylcyclohex-2-en-1-one",EFSA CEF,2014,2485,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Hydroxy-3,5,5-trimethylcyclohex-2-en-1-one",EFSA CEF,2015,2694,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-4-methylbenzaldehyde,EFSA AFC,2008,2243,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-4-methylvaleric acid,EFSA AFC,2005,2122,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-4-methylvaleric acid,EFSA AFC,2009,2306,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-4-methylvaleric acid,EFSA CEF,2011,2100,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-4-methylvaleric acid,EFSA CEF,2012,2125,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-N-(2-hydroxyethyl)propanamide,EFSA CEF,2010,2043,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-N-(2-hydroxyethyl)propanamide,EFSA CEF,2012,2134,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxy-N-(2-hydroxyethyl)propanamide,EFSA CEF,2014,2481,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxyacetophenone,EFSA AFC,2008,2254,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
2-Hydroxycyclohex-2-en-1-one,EFSA CEF,2009,2292,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hydroxycyclohex-2-en-1-one,EFSA CEF,2014,2485,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hydroxycyclohex-2-en-1-one,EFSA CEF,2015,2694,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hydroxypiperitone,EFSA CEF,2011,2032,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Hydroxypiperitone,EFSA CEF,2014,2485,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Hydroxypiperitone,EFSA CEF,2014,2778,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Hydroxypiperitone,EFSA CEF,2015,2694,TTC Cramer Class III,=,1.5000000000,µg/kg bw/day,Consumers
2-Isobutyl-3-methoxypyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Isobutyl-3-methoxypyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Isobutyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Pigs
2-Isobutyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.3000000000,mg/kg,Poultry
2-Isobutyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
2-Isobutyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Cattle
2-Isobutyl-3-methoxypyrazine,EFSA FEEDAP,2017,2919,MSI/FC,=,0.5000000000,mg/kg,Salmons
2-Isobutyl-3-methylpyrazine,EFSA AFC,2008,2242,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Isobutyl-3-methylpyrazine,EFSA CEF,2011,2075,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Isobutyl-4-methyl-1,3-dioxolane",EFSA AFC,2009,2306,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Isobutyl-4-methyl-1,3-dioxolane",EFSA CEF,2011,2100,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
"2-Isobutyl-4-methyl-1,3-dioxolane",EFSA CEF,2012,2125,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
2-Isobutylthiazole,EFSA FEEDAP,2016,2819,MSI/FC,=,0.3000000000,mg/kg,Pigs
